Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient $F_1$,Average $F_1$,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Ucinnost],4,2,Paum_small,Key,a,20121210_183802,11,0,1,0,0.9166666666666666,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,-1,-1,22092,1747
[Ucinnost],4,3,Paum_small,Key,a,20121210_183802,10,0,3,0,0.7692307692307693,1.0,0.8695652173913044,0.8695652173913044,0.8695652173913044,-1,-1,21859,2060
[Ucinnost],4,4,Paum_small,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,21172,2124
[Ucinnost],4,5,Paum_small,Key,a,20121210_183802,13,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,21750,1685
[Ucinnost],4,6,Paum_small,Key,a,20121210_183802,12,0,1,0,0.9230769230769231,1.0,0.9600000000000001,0.9600000000000001,0.9600000000000001,-1,-1,21578,1670
[Ucinnost],4,7,Paum_small,Key,a,20121210_183802,9,0,3,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,21561,1687
[Ucinnost],4,8,Paum_small,Key,a,20121210_183802,9,0,7,0,0.5625,1.0,0.72,0.72,0.72,-1,-1,21578,1702
[Ucinnost],4,9,Paum_small,Key,a,20121210_183802,16,1,3,0,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.8888888888888888,0.8888888888888888,-1,-1,21390,2044
[Ucinnost],4,10,Paum_small,Key,a,20121210_183802,9,0,2,0,0.8181818181818182,1.0,0.9,0.9,0.9,-1,-1,21141,2233
[Zakon],5,1,Paum_small,Key,a,20121210_190551,85,32,24,26,0.6296296296296297,0.5944055944055944,0.6115107913669066,0.7985611510791367,0.7050359712230216,-1,-1,23185,2029
[Zakon],5,2,Paum_small,Key,a,20121210_190551,81,20,18,23,0.6639344262295082,0.6532258064516129,0.6585365853658537,0.8455284552845529,0.7520325203252033,-1,-1,24027,1654
[Zakon],5,3,Paum_small,Key,a,20121210_190551,38,4,29,14,0.4691358024691358,0.6785714285714286,0.5547445255474452,0.7591240875912408,0.656934306569343,-1,-1,23996,1731
[Zakon],5,4,Paum_small,Key,a,20121210_190551,78,13,8,19,0.7428571428571429,0.7090909090909091,0.7255813953488373,0.9023255813953489,0.8139534883720931,-1,-1,24636,1936
[Zakon],5,5,Paum_small,Key,a,20121210_190551,122,14,65,31,0.5596330275229358,0.7305389221556886,0.6337662337662338,0.7948051948051947,0.7142857142857142,-1,-1,23247,2637
[Zakon],5,6,Paum_small,Key,a,20121210_190551,63,6,129,12,0.3088235294117647,0.7777777777777778,0.44210526315789467,0.5263157894736842,0.4842105263157894,-1,-1,22187,2825
[Zakon],5,7,Paum_small,Key,a,20121210_190551,70,30,4,29,0.6796116504854369,0.5426356589147286,0.603448275862069,0.853448275862069,0.728448275862069,-1,-1,24245,1624
[Zakon],5,8,Paum_small,Key,a,20121210_190551,58,12,7,35,0.58,0.5523809523809524,0.5658536585365854,0.9073170731707316,0.7365853658536585,-1,-1,24139,1872
[Zakon],5,9,Paum_small,Key,a,20121210_190551,66,7,7,19,0.717391304347826,0.717391304347826,0.717391304347826,0.9239130434782609,0.8206521739130435,-1,-1,23855,2091
[Zakon],5,10,Paum_small,Key,a,20121210_190551,64,16,15,18,0.6597938144329897,0.6530612244897959,0.6564102564102564,0.8410256410256411,0.7487179487179487,-1,-1,24810,1653
[Zakon],5,1,Paum_pos,Key,a,20121210_190551,93,25,25,25,0.6503496503496503,0.6503496503496503,0.6503496503496503,0.8251748251748252,0.7377622377622377,-1,-1,47271,3760
[Zakon],5,2,Paum_pos,Key,a,20121210_190551,96,14,13,14,0.7804878048780488,0.7741935483870968,0.7773279352226721,0.8906882591093118,0.834008097165992,-1,-1,48426,3059
[Zakon],5,3,Paum_pos,Key,a,20121210_190551,43,3,28,10,0.5308641975308642,0.7678571428571429,0.6277372262773723,0.7737226277372262,0.7007299270072993,-1,-1,49174,3151
[Zakon],5,4,Paum_pos,Key,a,20121210_190551,85,11,11,14,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.9,0.8363636363636364,-1,-1,49549,3604
[Zakon],5,5,Paum_pos,Key,a,20121210_190551,138,8,69,21,0.6052631578947368,0.8263473053892215,0.6987341772151898,0.8050632911392405,0.7518987341772152,-1,-1,46522,4882
[Zakon],5,6,Paum_pos,Key,a,20121210_190551,62,4,128,15,0.3024390243902439,0.7654320987654321,0.4335664335664336,0.5384615384615384,0.48601398601398604,-1,-1,45508,5208
[Zakon],5,7,Paum_pos,Key,a,20121210_190551,94,16,9,19,0.7704918032786885,0.7286821705426356,0.749003984063745,0.9003984063745021,0.8247011952191236,-1,-1,49580,3025
[Zakon],5,8,Paum_pos,Key,a,20121210_190551,70,12,6,23,0.7070707070707071,0.6666666666666666,0.6862745098039216,0.9117647058823529,0.7990196078431373,-1,-1,48799,3540
[Zakon],5,9,Paum_pos,Key,a,20121210_190551,65,13,8,14,0.7471264367816092,0.7065217391304348,0.7262569832402235,0.88268156424581,0.8044692737430168,-1,-1,48269,3933
[Zakon],5,10,Paum_pos,Key,a,20121210_190551,72,13,15,13,0.72,0.7346938775510204,0.7272727272727272,0.8585858585858585,0.7929292929292928,-1,-1,49533,3105
[Zakon],5,1,Paum,Key,a,20121210_190551,90,28,23,25,0.6521739130434783,0.6293706293706294,0.6405693950177936,0.8185053380782917,0.7295373665480427,-1,-1,29423,2589
[Zakon],5,2,Paum,Key,a,20121210_190551,97,10,18,17,0.7348484848484849,0.782258064516129,0.7578125,0.890625,0.82421875,-1,-1,30017,2058
[Zakon],5,3,Paum,Key,a,20121210_190551,39,5,28,12,0.4936708860759494,0.6964285714285714,0.5777777777777778,0.7555555555555556,0.6666666666666667,-1,-1,30422,2200
[Zakon],5,4,Paum,Key,a,20121210_190551,84,12,9,14,0.7850467289719626,0.7636363636363637,0.7741935483870966,0.9032258064516129,0.8387096774193548,-1,-1,30843,2495
[Zakon],5,5,Paum,Key,a,20121210_190551,133,13,72,21,0.588495575221239,0.7964071856287425,0.6768447837150127,0.7837150127226463,0.7302798982188294,-1,-1,29158,3307
[Zakon],5,6,Paum,Key,a,20121210_190551,62,5,136,14,0.29245283018867924,0.7654320987654321,0.42320819112627983,0.5187713310580204,0.4709897610921501,-1,-1,27972,3509
[Zakon],5,7,Paum,Key,a,20121210_190551,91,15,6,23,0.7583333333333333,0.7054263565891473,0.7309236947791165,0.9156626506024096,0.8232931726907631,-1,-1,30656,2122
[Zakon],5,8,Paum,Key,a,20121210_190551,69,9,8,27,0.6634615384615384,0.6571428571428571,0.6602870813397129,0.9186602870813396,0.7894736842105263,-1,-1,30328,2482
[Zakon],5,9,Paum,Key,a,20121210_190551,69,9,8,14,0.7582417582417582,0.75,0.7540983606557377,0.907103825136612,0.8306010928961749,-1,-1,30079,2635
[Zakon],5,10,Paum,Key,a,20121210_190551,72,8,14,18,0.6923076923076923,0.7346938775510204,0.7128712871287128,0.8910891089108911,0.801980198019802,-1,-1,31031,2137
[Zakon],5,1,Paum_afun,Key,a,20121210_190551,98,25,25,20,0.6853146853146853,0.6853146853146853,0.6853146853146853,0.8251748251748252,0.7552447552447552,-1,-1,49829,3978
[Zakon],5,2,Paum_afun,Key,a,20121210_190551,96,13,13,15,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.8951612903225806,0.8346774193548387,-1,-1,50843,3168
[Zakon],5,3,Paum_afun,Key,a,20121210_190551,40,4,28,12,0.5,0.7142857142857143,0.588235294117647,0.7647058823529412,0.6764705882352942,-1,-1,50766,3325
[Zakon],5,4,Paum_afun,Key,a,20121210_190551,81,15,11,14,0.7641509433962265,0.7363636363636363,0.7500000000000001,0.8796296296296295,0.8148148148148149,-1,-1,51692,3775
[Zakon],5,5,Paum_afun,Key,a,20121210_190551,136,12,70,19,0.6044444444444445,0.8143712574850299,0.693877551020408,0.7908163265306122,0.7423469387755102,-1,-1,49502,5134
[Zakon],5,6,Paum_afun,Key,a,20121210_190551,62,4,127,15,0.30392156862745096,0.7654320987654321,0.43508771929824563,0.5403508771929825,0.48771929824561405,-1,-1,48472,5415
[Zakon],5,7,Paum_afun,Key,a,20121210_190551,93,19,8,17,0.788135593220339,0.7209302325581395,0.7530364372469636,0.8906882591093117,0.8218623481781376,-1,-1,52060,3152
[Zakon],5,8,Paum_afun,Key,a,20121210_190551,69,11,6,25,0.69,0.6571428571428571,0.6731707317073171,0.9170731707317075,0.7951219512195122,-1,-1,51343,3729
[Zakon],5,9,Paum_afun,Key,a,20121210_190551,66,12,8,14,0.75,0.717391304347826,0.7333333333333332,0.888888888888889,0.8111111111111111,-1,-1,50798,4103
[Zakon],5,10,Paum_afun,Key,a,20121210_190551,72,13,15,13,0.72,0.7346938775510204,0.7272727272727272,0.8585858585858585,0.7929292929292928,-1,-1,52216,3183
[Zkratka],6,1,Paum,Key,a,20121210_193120,14,1,4,0,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.8484848484848485,0.8484848484848485,-1,-1,28035,1995
[Zkratka],6,2,Paum,Key,a,20121210_193120,8,1,2,0,0.8,0.8888888888888888,0.8421052631578948,0.8421052631578948,0.8421052631578948,-1,-1,28690,2152
[Zkratka],6,3,Paum,Key,a,20121210_193120,9,0,1,0,0.9,1.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,-1,-1,30262,1793
[Zkratka],6,4,Paum,Key,a,20121210_193120,18,0,3,1,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.9268292682926829,0.9024390243902438,-1,-1,27162,2964
[Zkratka],6,5,Paum,Key,a,20121210_193120,11,0,5,0,0.6875,1.0,0.8148148148148148,0.8148148148148148,0.8148148148148148,-1,-1,27615,2433
[Zkratka],6,6,Paum,Key,a,20121210_193120,19,0,3,0,0.8636363636363636,1.0,0.9268292682926829,0.9268292682926829,0.9268292682926829,-1,-1,30609,1965
[Zkratka],6,7,Paum,Key,a,20121210_193120,15,1,2,0,0.8823529411764706,0.9375,0.9090909090909091,0.9090909090909091,0.9090909090909091,-1,-1,27458,2886
[Zkratka],6,8,Paum,Key,a,20121210_193120,13,0,1,1,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9655172413793104,0.9310344827586208,-1,-1,26460,2840
[Zkratka],6,9,Paum,Key,a,20121210_193120,19,0,2,1,0.8636363636363636,0.95,0.9047619047619048,0.9523809523809523,0.9285714285714286,-1,-1,27583,2012
[Zkratka],6,10,Paum,Key,a,20121210_193120,30,1,3,0,0.9090909090909091,0.967741935483871,0.9374999999999999,0.9374999999999999,0.9374999999999999,-1,-1,24791,4474
[Zkratka],6,1,Paum_afun,Key,a,20121210_193120,14,1,3,0,0.8235294117647058,0.9333333333333333,0.8749999999999999,0.8749999999999999,0.8749999999999999,-1,-1,46381,2933
[Zkratka],6,2,Paum_afun,Key,a,20121210_193120,8,1,2,0,0.8,0.8888888888888888,0.8421052631578948,0.8421052631578948,0.8421052631578948,-1,-1,46336,3232
[Zkratka],6,3,Paum_afun,Key,a,20121210_193120,8,1,0,0,1.0,0.8888888888888888,0.9411764705882353,0.9411764705882353,0.9411764705882353,-1,-1,49939,2590
[Zkratka],6,4,Paum_afun,Key,a,20121210_193120,18,0,2,1,0.8571428571428571,0.9473684210526315,0.9,0.9500000000000001,0.925,-1,-1,44966,4601
[Zkratka],6,5,Paum_afun,Key,a,20121210_193120,11,0,5,0,0.6875,1.0,0.8148148148148148,0.8148148148148148,0.8148148148148148,-1,-1,45102,3776
[Zkratka],6,6,Paum_afun,Key,a,20121210_193120,18,1,1,0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,-1,-1,46288,3027
[Zkratka],6,7,Paum_afun,Key,a,20121210_193120,14,2,2,0,0.875,0.875,0.875,0.875,0.875,-1,-1,44276,4445
[Zkratka],6,8,Paum_afun,Key,a,20121210_193120,13,0,1,1,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9655172413793104,0.9310344827586208,-1,-1,44619,4446
[Zkratka],6,9,Paum_afun,Key,a,20121210_193120,19,0,1,1,0.9047619047619048,0.95,0.9268292682926829,0.975609756097561,0.9512195121951219,-1,-1,46569,3056
[Zkratka],6,10,Paum_afun,Key,a,20121210_193120,29,2,2,0,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,-1,-1,41031,6942
[Zkratka],6,1,Paum_pos,Key,a,20121210_193120,14,1,3,0,0.8235294117647058,0.9333333333333333,0.8749999999999999,0.8749999999999999,0.8749999999999999,-1,-1,44479,2824
[Zkratka],6,2,Paum_pos,Key,a,20121210_193120,8,1,2,0,0.8,0.8888888888888888,0.8421052631578948,0.8421052631578948,0.8421052631578948,-1,-1,47378,3165
[Zkratka],6,3,Paum_pos,Key,a,20121210_193120,9,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,45461,2605
[Zkratka],6,4,Paum_pos,Key,a,20121210_193120,18,0,2,1,0.8571428571428571,0.9473684210526315,0.9,0.9500000000000001,0.925,-1,-1,42505,4417
[Zkratka],6,5,Paum_pos,Key,a,20121210_193120,11,0,5,0,0.6875,1.0,0.8148148148148148,0.8148148148148148,0.8148148148148148,-1,-1,43106,3713
[Zkratka],6,6,Paum_pos,Key,a,20121210_193120,17,2,2,0,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,-1,-1,44666,2870
[Zkratka],6,7,Paum_pos,Key,a,20121210_193120,15,1,1,0,0.9375,0.9375,0.9375,0.9375,0.9375,-1,-1,42552,4275
[Zkratka],6,8,Paum_pos,Key,a,20121210_193120,13,0,1,1,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9655172413793104,0.9310344827586208,-1,-1,42389,4243
[Zkratka],6,9,Paum_pos,Key,a,20121210_193120,19,0,1,1,0.9047619047619048,0.95,0.9268292682926829,0.975609756097561,0.9512195121951219,-1,-1,45258,2886
[Zkratka],6,10,Paum_pos,Key,a,20121210_193120,29,2,3,0,0.90625,0.9354838709677419,0.9206349206349206,0.9206349206349206,0.9206349206349206,-1,-1,39315,6632
[Zkratka],6,1,Paum_small,Key,a,20121210_193120,13,2,1,0,0.9285714285714286,0.8666666666666667,0.896551724137931,0.896551724137931,0.896551724137931,-1,-1,21953,1546
[Zkratka],6,2,Paum_small,Key,a,20121210_193120,9,0,2,0,0.8181818181818182,1.0,0.9,0.9,0.9,-1,-1,22202,1748
[Zkratka],6,3,Paum_small,Key,a,20121210_193120,8,1,0,0,1.0,0.8888888888888888,0.9411764705882353,0.9411764705882353,0.9411764705882353,-1,-1,23781,1514
[Zkratka],6,4,Paum_small,Key,a,20121210_193120,16,2,2,1,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.868421052631579,-1,-1,21032,2356
[Zkratka],6,5,Paum_small,Key,a,20121210_193120,11,0,5,0,0.6875,1.0,0.8148148148148148,0.8148148148148148,0.8148148148148148,-1,-1,21625,2123
[Zkratka],6,6,Paum_small,Key,a,20121210_193120,17,2,0,0,1.0,0.8947368421052632,0.9444444444444444,0.9444444444444444,0.9444444444444444,-1,-1,22030,1593
[Zkratka],6,7,Paum_small,Key,a,20121210_193120,13,3,1,0,0.9285714285714286,0.8125,0.8666666666666666,0.8666666666666666,0.8666666666666666,-1,-1,21281,2404
[Zkratka],6,8,Paum_small,Key,a,20121210_193120,11,2,1,1,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.888888888888889,0.8518518518518519,-1,-1,21343,2294
[Zkratka],6,9,Paum_small,Key,a,20121210_193120,17,2,1,1,0.8947368421052632,0.85,0.8717948717948718,0.9230769230769231,0.8974358974358975,-1,-1,22093,1563
[Zkratka],6,10,Paum_small,Key,a,20121210_193120,24,7,1,0,0.96,0.7741935483870968,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,19908,3574
